10	300
Elizabeth_Smart	15	1
Elizabeth_Smart	16	15
Elizabeth_Smart	15	1
Elizabeth_Taylor	7	7
Elizabeth_Taylor	4	6
Elizabeth_Taylor	6	3
Eliza_Dushku	3	2
Eliza_Dushku	3	3
Eliza_Dushku	4	1
Eliza_Manningham-Buller	3	4
Eliza_Manningham-Buller	2	3
Eliza_Manningham-Buller	3	1
Eli_Broad	1	1
Eli_Broad	4	4
Eli_Broad	2	3
Eli_Rosenbaum	1	4
Eli_Rosenbaum	3	4
Eli_Rosenbaum	3	4
Ellen_Barkin	3	1
Ellen_Barkin	3	4
Ellen_Barkin	3	3
Ellen_DeGeneres	3	4
Ellen_DeGeneres	5	7
Ellen_DeGeneres	3	2
Ellen_Engleman	2	6
Ellen_Engleman	4	4
Ellen_Engleman	5	3
Ellen_Martin	2	3
Ellen_Martin	1	3
Ellen_Martin	1	2
Ellen_Pompeo	3	3
Ellen_Pompeo	2	2
Ellen_Pompeo	4	4
Ellen_Saracini	1	2
Ellen_Saracini	3	3
Ellen_Saracini	2	1
Elliott_Mincberg	4	2
Elliott_Mincberg	4	3
Elliott_Mincberg	2	4
Elmar_Brok	3	1
Elmar_Brok	3	3
Elmar_Brok	2	1
Eloy_Gutierrez	2	3
Eloy_Gutierrez	1	4
Eloy_Gutierrez	2	1
Elsa_Zylberstein	5	11
Elsa_Zylberstein	6	7
Elsa_Zylberstein	14	20
Elton_John	17	7
Elton_John	23	23
Elton_John	22	12
Elva_Hsiao	3	4
Elva_Hsiao	2	2
Elva_Hsiao	4	2
Elvis_Presley	5	4
Elvis_Presley	7	5
Elvis_Presley	1	7
El_Hadji_Diouf	3	4
El_Hadji_Diouf	3	4
El_Hadji_Diouf	1	4
Emanuel_Ginobili	8	11
Emanuel_Ginobili	5	8
Emanuel_Ginobili	5	9
Emelie_Loit	1	2
Emelie_Loit	1	3
Emelie_Loit	4	4
Emile_Lahoud	7	7
Emile_Lahoud	4	2
Emile_Lahoud	5	3
Emilio_Azcarraga_Jean	4	3
Emilio_Azcarraga_Jean	4	2
Emilio_Azcarraga_Jean	4	1
Emily_Mason	2	4
Emily_Mason	3	2
Emily_Mason	4	1
Emily_Robison	4	1
Emily_Robison	2	3
Emily_Robison	2	4
Emily_Stevens	1	1
Emily_Stevens	2	3
Emily_Stevens	2	2
Emmanuelle_Beart	3	12
Emmanuelle_Beart	1	9
Emmanuelle_Beart	3	8
Emmanuelle_Jagodsinski	3	3
Emmanuelle_Jagodsinski	2	2
Emmanuelle_Jagodsinski	2	2
Emmanuel_Filiberto	2	2
Emmanuel_Filiberto	4	4
Emmanuel_Filiberto	2	3
Emmanuel_Milingo	2	1
Emmanuel_Milingo	2	3
Emmanuel_Milingo	1	3
Emma_Nicholson	3	4
Emma_Nicholson	1	3
Emma_Nicholson	2	4
Emma_Thompson	10	3
Emma_Thompson	12	9
Emma_Thompson	12	11
Prince_Charles	20	Rocco_Buttiglione	1	
Prince_Claus	9	Jesse_James	3	
Prince_Edward	2	Tatjana_Gsell	4	
Prince_Felipe	4	Al_Sharpton	16	
Prince_Harry	3	Bono	2	
Prince_Naruhito	3	Bill_Butler	1	
Prince_Rainier_III	3	Gloria_Macapagal_Arroyo	2	
Prince_William	4	Nicolas_Escude	1	
Pringe_Ernst_August	4	Shaul_Mofaz	12	
Priscilla_Owen	3	Oliver_Phelps	2	
Priscilla_Presley	2	Joel_Gallen	2	
Priyanka_Chopra	4	Sean_Hayes	1	
Prospero_Pichay	1	Steven_Feldman	2	
Pupi_Avati	3	Marco_Archer_Cardoso_Moreira	4	
Qais_al-Kazali	4	Ronald_Post	3	
Qazi_Afzal	4	Alex_Zanardi	2	
Qian_Qichen	2	Isaiah_Washington	1	
Queen_Elizabeth_II	33	Anne_ONeil	4	
Queen_Latifah	1	Eladio_Larez	2	
Queen_Noor	2	Corliss_Williamson	3	
Queen_Rania	1	Erik_Morales	7	
Queen_Sofia	1	Muammar_Gaddafi	4	
Quin_Snyder	2	Stephen_Thompson	2	
Qusai_Hussein	4	Tirunesh_Dibaba	2	
Raaf_Schefter	4	John_Blaney	4	
Raag_Singhal	4	Peter_Mansbridge	3	
Rachel_Griffiths	7	Ashraf_Ghani	3	
Rachel_Hunter	8	Paul_Gascoigne	3	
Rachel_Kempson	4	Mukhtar_Alytnbayev	4	
Rachel_Roy	3	Bob_Cantrell	2	
Rachel_Wadsworth	1	Chen_Kaige	4	
Rachel_Wheatley	4	Elena_Dementieva	3	
Radovan_Karadzic	1	Diego_Diego_Lerman	1	
Rafael_Bielsa	3	Alvaro_Silva_Calderon	6	
Rafael_Ramirez	9	Tassos_Papadopoulos	5	
Rafeeuddin_Ahmed	1	Samuel_Waksal	1	
Rafiq_Hariri	1	Edwina_Currie	10	
Raf_Vallone	1	Mohammed_Dahlan	3	
Raghad_Saddam_Hussein	6	Prince_Rainier_III	1	
Rahul_Dravid	1	Ben_Broussard	4	
Rainer_Geulen	1	Frank_Murkowski	1	
Rainer_Gut	4	Fatma_Kusibeh	1	
Rainer_Schuettler	1	Princess_Caroline	12	
Raja_Ibrahim	2	Drew_Gooden	4	
Raja_Qureshi	4	Saman_Shali	3	
Ralf_Schumacher	23	Carlos_Bianchi	8	
Ralph_Firman	4	Nancy_Smith	1	
Ralph_Friedgen	3	Owen_Wilson	5	
Ralph_Klein	2	Valerie_Harper	1	
Ralph_Nader	1	Don_Flanagan	3	
Ralph_Sampson	3	Eve_Pelletier	7	
Ramiro_Goben_Reducindo	3	Julianne_Moore	46	
Ramona_Rispton	4	Richard_Hellfant	1	
Ramon_Delgado	4	Ken_Wharfe	3	
Ramon_Ponce_de_Leon	3	Chris_Forsyth	2	
Randall_Terry	4	Janela_Jara	3	
Randall_Tobias	2	Martin_Luther_King_III	3	
Randy_Dryer	4	Rose_Linkins	2	
Randy_Ferbey	1	Emma_Nicholson	4	
Randy_Johnson	2	Bill_Duffey	4	
Randy_Travis	4	Robert_Weitzel	1	
Rand_Beers	2	Soon_Yi	1	
Ranil_Wickremasinghe	2	Daniell_Sunjata	2	
Rani_Mukherjee	2	Alan_Dreher	3	
Raoul_Ruiz	5	Sergio_Garcia	3	
Raquel_Welch	7	Mark_Mishkin	1	
Rashid_Qureshi	3	Barbara_Becker	1	
Ratna_Sari_Dewi_Sukarno	3	Gerald_Fitch	1	
Raul_Cubas	2	Robert_Towne	3	
Raul_Gonzalez	2	Pham_Sy_Chien	1	
Raul_Ibanez	3	Christina_Aguilera	12	
Raul_Mondesi	3	Elena_Bovina	2	
Raul_Rivero	4	Stanley_Nelson	1	
Ravan_AG_Farhadi	2	Leandro_Garcia	4	
Raymond_Odierno	1	Andrew_Shutley	2	
Ray_Allen	2	Tiffany_Limos	2	
Ray_Bradbury	2	Roger_Corbett	3	
Ray_Liotta	2	Paul_Byrd	3	
Ray_Lucas	1	Jaromir_Jagr	1	
Ray_Morrough	4	Anibal_Ibarra	6	
Ray_Nagin	3	Rick_Caruso	4	
Ray_Price	4	Tony_Clement	3	
Ray_Romano	25	Karin_Stoiber	1	
Ray_Sherman	4	Clare_Latimer	3	
Ray_Wasden	3	Miyako_Miyazaki	5	
Ray_Young	1	Michelle_Hofland	2	
Razali_Ismail	3	Simon_Cowell	4	
Raza_Rabbani	3	Victoria_Clarke	7	
Rebecca_Romijn-Stamos	1	Carlos_Barra	1	
Rebekah_Chantay_Revels	11	James_Hakett	4	
Recep_Tayyip_Erdogan	95	Maryn_McKenna	3	
Reese_Witherspoon	9	Rupert_Grint	4	
Reggie_Miller	2	Chan_Gailey	2	
Regina_Ip	3	Keith_Urban	1	
Renato_Soru	1	Andy_Griffith	3	
Rena_Sofer	2	Jose_Rosado	1	
Renee_Zellweger	19	Guillaume_Soro	4	
Rene_Portland	1	Cecilia_Cheung	3	
Ren_Qingjin	3	Mel_Karmazin	4	
Reyyan_Uzuner	4	Kaoru_Hasuike	1	
Rey_Sanchez	3	Gerald_Calabrese	1	
Rhett_Warrener	2	David_Hyde_Pierce	10	
Ricardo_Lagos	56	Filippo_Volandri	2	
Ricardo_Lopez_Murphy	1	David_McKiernan	1	
Ricardo_Maduro	4	Des_Brown	2	
Ricardo_Monasterio	4	Janela_Jara	4	
Ricardo_Sanchez	3	Mikhail_Shvydkoi	2	
Riccardo_Muti	4	Matthew_McConaughey	4	
Richard_Armitage	7	Charles_Grassley	8	
Richard_Barry	4	Jeremy_Shockey	7	
Richard_Branson	2	Tom_Coverdale	8	
Richard_Butler	3	Rodrigo_Borja	3	
Richard_Carl	4	Jose_Woldenberg	3	
Richard_Chamberlain	3	Jennifer_Aniston	25	
Richard_Cohen	2	Oleksandr_Moroz	3	
Richard_Daley	2	Frank_Sinatra	4	
Richard_Fine	2	Lester_Holt	3	
Richard_Gephardt	14	Maxim_Afinogenov	2	
Richard_Gere	9	David_Spade	7	
Richard_Greenberg	4	Ismail_Khan	3	
Richard_Haass	3	Rita_Wilson	10	
Richard_Hamilton	1	Fujio_Mitarai	1	
Richard_Harris	4	Max_Biaggi	2	
Richard_Hellfant	2	Mark_Hanson	3	
Richard_Jefferson	1	Ethan_Hawke	3	
Richard_Jewell	2	Ewan_McGregor	2	
Richard_Krajicek	4	Charles_Schumer	4	
Richard_Langille	3	Eunice_Barber	1	
Richard_Lennon	4	Sim_Yong	3	
Richard_Lugar	2	Habib_Rizieq	7	
Richard_Myers	28	Gerardo_Gambala	3	
Richard_Naughton	4	George_Plimpton	2	
Richard_Norton-Taylor	1	Vadim_Strogalev	3	
Richard_Palmer	2	Hugh_Hefner	3	
Richard_Parsons	2	Matt_Dillon	12	
Richard_Pennington	4	Ben_Broussard	2	
Richard_Perle	4	Hank_Stram	4	
Richard_Regenhard	1	Danis_Tanovic	2	
Richard_Reid	2	Festus_Mogae	1	
Richard_Rodriguez	2	Daniel_Zelman	1	
Richard_Shelby	1	Daryl_Sabara	2	
Richard_Sterner	1	Jackie_Dennis	1	
Richard_Tubb	4	Emma_Nicholson	1	
Richard_Virenque	15	Mel_Brooks	8	
Richard_Ward	2	Victoria_Beckham	5	
Richie_Adubato	8	Carlos_Salinas	4	
Rich_Brooks	4	Paul_Farley	4	
Rich_Gannon	1	Paddy_Long	2	
Ricky_Barnes	2	Richard_Jefferson	4	
Ricky_Cottrill	1	Ranil_Wickremasinghe	1	
Ricky_Martin	1	Johnny_Unitas	5	
Ricky_Ponting	4	Platon_Lebedev	4	
Ricky_Quick	1	Carlos_Queiroz	4	
Ricky_Ray	3	Dai_Bachtiar	1	
Rick_Barnes	5	Stanley_Nelson	3	
Rick_Bragg	1	Dick_Jauron	2	
Rick_Carlisle	10	Pascal_Quignard	11	
Rick_Caruso	2	Rogelio_Ramos	4	
Rick_Dinse	3	Natalia_Verbeke	2	
Rick_Husband	1	Nancy_Demme	1	
Rick_Lu	1	Ricky_Quick	3	
Rick_Perry	12	Mukhtar_Alytnbayev	4	
Rick_Pitino	8	Irene_Kahn	1	
Rick_Rickert	2	Guillermo_Monroy	3	
Rick_Romley	1	Pedro_Martinez	3	
Rick_Santorum	9	Khaled_Sawalhi	2	
Rick_Stansbury	3	Joan_Jett	3	
Rick_Wagoner	1	Laszlo_Kovacs	1	
Ridley_Scott	4	Jimmy_Carter	15	
Riek_Blanjaar	1	Mary_Landrieu	10	
Rien_Long	1	Dimitar_Berbatov	4	
Rina_Lazo	1	Steny_Hoyer	4	
Ringo_Starr	1	Jerry_Angelo	2	
Rio_Ferdinand	3	Mark_Broxmeyer	2	
Rita_Grande	1	Nicoletta_Braschi	4	
Rita_Moreno	7	Mike_Miller	2	
Rita_Wilson	1	Dave_Odom	1	
Robbie_Fowler	7	Kenneth_Bowersox	7	
Robbie_Mc_Ewen	4	Suzie_McConnell_Serio	1	
Robbie_Naish	1	David_McKiernan	2	
Robbie_Williams	8	Dionyssis_Georgiadis	2	
Robby_Ginepri	3	Richard_Branson	3	
Roberta_Combs	3	Mohammed_Dahlan	1	
Roberto_Arguelles	3	Din_Samsudin	2	
Roberto_Benigni	8	Danielle_Spencer	1	
Roberto_Carlos	12	John_Nimmo	4	
Roberto_Cavalli	2	Armando_Carrillo	3	
Roberto_Cercelletta	4	Brian_Van_Dusen	2	
Roberto_Guaterroma	2	Carlos_Ghosn	1	
Roberto_Lavagna	2	Joy_Bryant	4	
Roberto_Marinho	8	Steve_Blankenship	3	
Roberto_Robaina	1	Yoriko_Kawaguchi	15	
Roberto_Tovar	3	Michael_Capellas	5	
Robert_Altman	2	Cemil_Cicek	1	
Robert_Beck	2	Maggie_Smith	5	
Robert_Blackwill	3	Pervez_Musharraf	4	
Robert_Blake	3	Joe_Paterno	3	
Robert_Bonner	8	Paul_Michael_Daniels	3	
Robert_Bullock	2	Debra_Rose	1	
Robert_DeFraites	2	Miguel_Contreras	1	
Robert_De_Niro	18	Richard_Norton-Taylor	5	
Robert_Douglas	3	Bob_Menendez	3	
Robert_Downey_Jr	1	Carlos_Ruckauf	3	
Robert_Durst	1	Mike_Fisher	2	
Robert_Duvall	7	Jose_Sarney	2	
Robert_Ehrlich	3	Astou_Ndiaye-Diatta	4	
Robert_Evans	5	William_Bulger	10	
Robert_Fico	3	Moshe_Katsav	11	
Robert_Flodquist	3	Tom_Tunney	1	
Robert_F_Kennedy_Jr	3	Christina_Sawaya	2	
Robert_Gallo	2	John_McEnroe	2	
Robert_Gordon_Card	4	Paulo_Cesar_Pinheiro	7	
Robert_Hanssen	1	Ferenc_Madl	5	
Robert_Horan	8	Sylvie_Guillem	4	
Robert_Hyatt	1	John_Madden	2	
Robert_Kocharian	12	Chris_Moore	3	
Robert_Korzeniowski	4	Larenz_Tate	2	
Robert_Lange	3	Vinnie_Jones	4	
Robert_Marshall	3	Neil_Goldman	1	
Robert_McKee	2	Chuck_Hagel	3	
Robert_Morvillo	3	Graciano_Rocchigiani	1	
Robert_Mueller	16	William_McDonough	2	
Robert_Mugabe	7	Harald_Ringstorff	1	
Robert_Nardelli	3	Takahiro_Mori	2	
Robert_Nillson	4	Jamie_Dimon	1	
Robert_Redford	1	Nastassia_Kinski	3	
Robert_Schuller	2	Pilar_Montenegro	4	
Robert_Stack	2	Daryl_Sabara	3	
Robert_Torricelli	1	Ken_Macha	5	
Robert_Towne	3	Lisa_Raymond	1	
Robert_Tyrrell	4	Renee_Zellweger	8	
Robert_Vowler	4	Ben_Chandler	3	
Robert_Weitzel	2	Charles_Pouty	4	
Robert_Witt	4	Andy_Graves	2	
Robert_Zoellick	2	Marta_Dominguz	2	
Robin_Cook	7	Neil_Goldman	2	
Robin_Johansen	2	Rena_Sofer	2	
Robin_Wagner	2	Seymour_Cassell	3	
Robin_Williams	2	James_Wallack	2	
Robin_Wright_Penn	2	Gracia_Burnham	4	
Rob_Lowe	6	Lutz_Freitag	2	
Rob_Marshall	3	Sheldon_Silver	2	
Rob_Morrow	2	Denise_Locke	2	
Rob_Niedermayer	1	Carlos_Quintanilla_Schmidt	5	
Rob_Schneider	7	Garry_Witherall	2	
Rocco_Buttiglione	1	Jeremy_Fogel	4	
Rodney_Dangerfield	3	Guillaume_Depardieu	4	
Rodney_Rempt	4	Koji_Uehara	2	
Rodolfo_Abalos	1	Rod_Blagojevich	7	
Rodrigo_Borja	5	Mark_Bellhorn	1	
Rodrigo_de_la_Cerna	4	James_Coviello	1	
Rodrigo_Rato	1	Benjamin_Martinez	4	
Rod_Blagojevich	3	Paola_Espinoza	4	
Rod_Bryden	3	Donald_Trump	1	
Rod_Paige	4	Phil_Bennett	3	
Rod_Stewart	8	Alicia_Witt	2	
Rod_Thorn	3	Boris_Becker	9	
Roel_Campos	4	Derrick_Taylor	1	
Rogelio_Montemayor	2	Tori_Amos	4	
Rogelio_Ramos	3	Ishaq_Shahryar	1	
Rogerio_Romero	6	Ashraf_Ghani	2	
Roger_Corbett	3	Leigh_Winchell	1	
Roger_Daltrey	2	William_Donaldson	8	
Roger_Etchegaray	1	Selma_Phoenix	2	
Roger_Federer	21	Rowan_Williams	3	
Roger_Grimes	2	Ronald_Harwood	3	
Roger_King	3	Richard_Langille	2	
Roger_Mahony	3	Peter_Struck	3	
Roger_Moore	6	Thomas_Malchow	7	
Roger_Staubach	2	Jeffrey_Scott_Postell	4	
Roger_Suarez	3	Chen_Tsai-chin	1	
Roger_Toussaint	2	Leon_Lai	1	
Roger_Winter	4	Stacey_Dales-Schuman	1	
Rohman_al-Ghozi	3	Yao_Ming	3	
Roh_Moo-hyun	38	Laurent_Jalabert	5	
Roland_Koch	1	David_Nalbandian	41	
Rolf_Eckrodt	1	Fidel_Castro	19	
Rolf_Zimmermann	1	Yusuf_Misbac	2	
Rollie_Massimino	1	Tony_LaRussa	4	
Romain_Duris	4	Ernesto_Zedillo	3	
Romano_Prodi	4	Matt_Damon	3	
Roman_Coppola	2	Tom_Izzo	3	
Roman_Polanski	16	Princess_Stephanie	3	
Roman_Tam	3	Danis_Tanovic	1	
Romario_Farias	3	Mark_Hogan	1	
Ronaldo_Luis_Nazario_de_Lima	15	David_Przybyszewski	3	
Ronald_Brower	4	Sergei_Ivanov	6	
Ronald_Harwood	1	Gore_Verbinski	4	
Ronald_Kadish	3	Bak_Chang-Ryun	2	
Ronald_Kessler	4	Carson_Palmer	4	
Ronald_Perelman	2	John_Tyson	3	
Ronald_Post	1	David_Trimble	14	
Ronald_Reagan	9	Guy_Ritchie	3	
Ronald_White	3	Sue_Johnston	2	
Ronald_Young_Jr	2	Ruth_Christofferson	3	
Ronde_Barber	3	Maria_Shkolnikova	1	
Ronnie_Jagday	4	Dragan_Covic	1	
Ronnie_Musgrove	2	Martin_Landau	4	
Ron_Dittemore	9	Oscar_Elias_Biscet	2	
Ron_Gonzales	3	Frank_Sinatra	1	
Emma_Watson	11	7
Emma_Watson	2	14
Emma_Watson	8	18
Emmit_Smith	3	4
Emmit_Smith	3	3
Emmit_Smith	2	3
Emmy_Rossum	2	2
Emmy_Rossum	2	4
Emmy_Rossum	1	2
Enola_Rice	3	3
Enola_Rice	2	3
Enola_Rice	1	1
Enos_Slaughter	4	4
Enos_Slaughter	2	3
Enos_Slaughter	2	2
Enrik_Vendt	4	2
Enrik_Vendt	1	1
Enrik_Vendt	2	4
Enrique_Bolanos	2	12
Enrique_Bolanos	12	9
Enrique_Bolanos	2	15
Enrique_Haroldo_Gorriaran_Merlo	3	3
Enrique_Haroldo_Gorriaran_Merlo	3	3
Enrique_Haroldo_Gorriaran_Merlo	2	1
Enrique_Iglesias	1	2
Enrique_Iglesias	1	2
Enrique_Iglesias	4	1
Enrique_Oliu	1	3
Enrique_Oliu	3	4
Enrique_Oliu	1	4
Eric_Bana	1	3
Eric_Bana	3	4
Eric_Bana	2	1
Eric_Benet	1	1
Eric_Benet	3	3
Eric_Benet	4	3
Eric_Christian_Olsen	2	3
Eric_Christian_Olsen	1	2
Eric_Christian_Olsen	4	3
Eric_Clapton	4	2
Eric_Clapton	2	3
Eric_Clapton	3	3
Eric_Daze	4	4
Eric_Daze	3	3
Eric_Daze	3	1
Eric_Dubin	3	2
Eric_Dubin	3	2
Eric_Dubin	1	1
Eric_Fehr	3	1
Eric_Fehr	2	2
Eric_Fehr	3	3
Eric_Hinske	2	2
Eric_Hinske	3	3
Eric_Hinske	3	3
Eric_Idle	3	4
Eric_Idle	4	3
Eric_Idle	2	2
Eric_Lloyd	3	4
Eric_Lloyd	3	2
Eric_Lloyd	1	3
Eric_Robert_Rudolph	5	1
Eric_Robert_Rudolph	7	4
Eric_Robert_Rudolph	6	3
Eric_Rosser	3	3
Eric_Rosser	3	2
Eric_Rosser	3	1
Eric_Ryan_Donnelly	1	2
Eric_Ryan_Donnelly	4	2
Eric_Ryan_Donnelly	2	1
Eric_Schacht	1	2
Eric_Schacht	1	3
Eric_Schacht	2	3
Eric_Shinseki	4	2
Eric_Shinseki	4	3
Eric_Shinseki	4	4
Eric_Snow	3	4
Eric_Snow	3	4
Eric_Snow	3	2
Eric_Staal	3	3
Eric_Staal	3	3
Eric_Staal	4	2
Eric_Wedge	3	3
Eric_Wedge	2	1
Eric_Wedge	4	2
Erika_Christensen	1	7
Erika_Christensen	2	2
Erika_Christensen	5	4
Erika_Harold	12	20
Erika_Harold	18	5
Erika_Harold	4	20
Erika_Reyes	1	4
Erika_Reyes	4	1
Erika_Reyes	2	3
Erik_Morales	2	2
Erik_Morales	6	5
Erik_Morales	2	5
Erin_Brockovich	4	3
Erin_Brockovich	3	4
Erin_Brockovich	2	1
Erin_Hershey_Presley	2	2
Erin_Hershey_Presley	3	1
Erin_Hershey_Presley	4	2
Erin_Runnion	3	11
Erin_Runnion	3	14
Erin_Runnion	10	15
Ernesto_Zedillo	2	4
Ernesto_Zedillo	4	1
Ernesto_Zedillo	4	1
Ernest_Hollings	4	3
Ernest_Hollings	2	2
Ernest_Hollings	3	3
Ernie_Eves	7	1
Ernie_Eves	5	4
Ernie_Eves	5	2
Ernie_Fletcher	3	8
Ernie_Fletcher	4	8
Ernie_Fletcher	4	1
Ernie_Grunfeld	3	2
Ernie_Grunfeld	3	4
Ernie_Grunfeld	2	4
Ernie_Preate	4	1
Ernie_Preate	1	2
Ernie_Preate	3	2
Erskine_Bowles	2	3
Erskine_Bowles	1	3
Erskine_Bowles	4	2
Erwin_Abdullah	1	2
Erwin_Abdullah	4	3
Erwin_Abdullah	2	2
Erwin_Mapasseng	3	1
Erwin_Mapasseng	3	4
Erwin_Mapasseng	2	1
Esad_Landzo	1	4
Esad_Landzo	3	1
Esad_Landzo	4	3
Esteban_Cordoba-Velazquez	1	4
Esteban_Cordoba-Velazquez	4	3
Esteban_Cordoba-Velazquez	4	3
Estella_Warren	2	4
Estella_Warren	1	4
Estella_Warren	4	4
Estelle_Morris	1	4
Estelle_Morris	2	4
Estelle_Morris	1	3
Ester_Canadas	2	1
Ester_Canadas	2	2
Ester_Canadas	3	3
Esther_Macklin	3	4
Esther_Macklin	3	4
Esther_Macklin	3	4
Ethan_Hawke	8	5
Ethan_Hawke	1	3
Ethan_Hawke	3	6
Etta_James	2	1
Etta_James	2	4
Etta_James	2	4
Eugene_Teslovic	1	3
Eugene_Teslovic	1	3
Eugene_Teslovic	3	1
Eunice_Barber	6	2
Eunice_Barber	7	1
Eunice_Barber	5	7
Eurico_Guterres	2	1
Eurico_Guterres	4	2
Eurico_Guterres	2	3
Evander_Holyfield	4	1
Evander_Holyfield	1	1
Evander_Holyfield	4	4
Evan_Marriott	2	4
Evan_Marriott	3	2
Evan_Marriott	3	1
Evan_Rachel_Wood	2	7
Evan_Rachel_Wood	9	7
Evan_Rachel_Wood	7	7
Eva_Amurri	1	4
Eva_Amurri	1	1
Eva_Amurri	4	4
Eva_Marie_Saint	1	4
Eva_Marie_Saint	1	1
Eva_Marie_Saint	3	2
Eva_Mendes	1	1
Eva_Mendes	3	1
Eva_Mendes	4	1
Evelyn_Lauder	1	2
Evelyn_Lauder	3	3
Evelyn_Lauder	1	2
Eve_Ensler	2	3
Eve_Ensler	4	2
Eve_Ensler	2	3
Eve_Pelletier	4	8
Eve_Pelletier	8	1
Eve_Pelletier	5	7
Evgeni_Plushenko	2	1
Evgeni_Plushenko	2	4
Evgeni_Plushenko	1	4
Evie_Lazarou	1	4
Evie_Lazarou	1	1
Evie_Lazarou	3	1
Ewan_McGregor	1	1
Ewan_McGregor	2	3
Ewan_McGregor	3	1
E_Clay_Shaw	2	4
E_Clay_Shaw	3	4
E_Clay_Shaw	1	2
Fabian_Vargas	1	3
Fabian_Vargas	1	4
Fabian_Vargas	1	4
Fabiola_Zuluaga	3	3
Fabiola_Zuluaga	1	3
Fabiola_Zuluaga	4	3
Fabrice_Santoro	5	3
Fabrice_Santoro	11	1
Fabrice_Santoro	3	1
Fabricio_Oberto	2	2
Fabricio_Oberto	1	4
Fabricio_Oberto	4	3
Faisal_Saleh_Hayat	2	2
Faisal_Saleh_Hayat	4	1
Faisal_Saleh_Hayat	1	4
Farida_Ragoonanan	3	2
Farida_Ragoonanan	1	1
Farida_Ragoonanan	3	3
Farouk_al-Sharaa	6	3
Farouk_al-Sharaa	5	7
Farouk_al-Sharaa	6	3
Fatma_Kusibeh	3	2
Fatma_Kusibeh	1	4
Fatma_Kusibeh	1	2
Faye_Alibocus	3	4
Faye_Alibocus	3	3
Faye_Alibocus	2	1
Faye_Dunaway	2	8
Faye_Dunaway	6	7
Faye_Dunaway	6	4
Faye_Wong	3	2
Faye_Wong	3	4
Faye_Wong	1	2
Fayssal_Mekdad	5	11
Fayssal_Mekdad	16	3
Fayssal_Mekdad	4	11
Fazal-ur-Rehman	2	3
Fazal-ur-Rehman	2	3
Fazal-ur-Rehman	4	4
Federico_Castelan_Sayre	2	3
Federico_Castelan_Sayre	2	4
Federico_Castelan_Sayre	1	3
Federico_Trillo	3	4
Federico_Trillo	1	6
Federico_Trillo	8	3
Feliciano_Lopez	3	3
Feliciano_Lopez	4	2
Feliciano_Lopez	4	1
Felicity_Huffman	2	1
Felicity_Huffman	3	2
Felicity_Huffman	3	1
Felipe_Fernandez	3	1
Felipe_Fernandez	4	4
Felipe_Fernandez	2	3
Felipe_Perez_Roque	2	14
Felipe_Perez_Roque	3	6
Felipe_Perez_Roque	5	14
Felix_Doh	2	1
Felix_Doh	3	1
Felix_Doh	4	2
Felix_Sanchez	1	4
Felix_Sanchez	1	3
Felix_Sanchez	3	3
Ferenc_Madl	1	5
Ferenc_Madl	6	2
Ferenc_Madl	6	1
Fernando_Alonso	3	2
Fernando_Alonso	1	1
Fernando_Alonso	2	3
Fernando_Gonzalez	23	8
Fernando_Gonzalez	20	4
Fernando_Gonzalez	7	19
Fernando_Henrique_Cardoso	5	13
Fernando_Henrique_Cardoso	25	26
Fernando_Henrique_Cardoso	2	18
Fernando_Hierro	2	1
Fernando_Hierro	3	4
Fernando_Hierro	1	4
Fernando_Leon_de_Aranoa	4	3
Fernando_Leon_de_Aranoa	1	2
Fernando_Leon_de_Aranoa	1	2
Fernando_Sanz	3	3
Fernando_Sanz	2	3
Fernando_Sanz	3	2
Fernando_Vargas	12	6
Fernando_Vargas	3	11
Fernando_Vargas	9	3
Fernando_Velardez	2	3
Fernando_Velardez	3	1
Fernando_Velardez	4	2
Festus_Mogae	3	2
Festus_Mogae	1	3
Festus_Mogae	3	2
Fidel_Castro	61	33
Fidel_Castro	49	49
Fidel_Castro	21	20
Ron_Howard	4	Della_Clara	3	
Ron_Kirk	1	Ross_Verba	4	
Ron_Lantz	2	Diana_Ross	4	
Ron_Zook	1	Sheila_Taormina	1	
Rosalie_Perkov	3	Mikhail_Kalashnikov	3	
Roseanne_Barr	3	Shobha_De	2	
Rose_Linkins	4	Norman_Mineta	2	
Rose_Marie	4	Paul_Sarbanes	6	
Rosie_Perez	2	Jim_Haslett	2	
Rosny_Desroches	4	Alex_Wallau	1	
Ross_Verba	2	Dan_Guerrero	3	
Rowan_Williams	2	Jeanette_Stauffer	3	
Roy_Blunt	3	Adam_Mair	2	
Roy_Chaderton	4	Naomi_Bronstein	1	
Roy_Jones_Jr	8	Naoto_Kan	15	
Roy_Moore	9	Thomas_Rupprath	3	
Roy_Rogers	2	Martin_Frost	2	
Roy_Romanow	4	Erin_Brockovich	4	
Roy_Williams	4	Gen_Meredith	4	
Ruano_Pascual	4	Hestrie_Cloette	4	
Rubens_Barrichello	10	Ed_Wade	2	
Ruben_Sierra	2	Pupi_Avati	3	
Ruben_Wolkowyski	4	Khum_Bahadur_Khadka	3	
Rudolf_Schuster	1	Zhang_Yimou	4	
Rudolph_Giuliani	28	Eunice_Barber	5	
Rudolph_Holton	1	Maria_Sanchez_Lorenzo	4	
Rudy_Tomjanovich	3	Tsutomu_Takebe	3	
Rupert_Grint	7	Thomas_Wilkens	2	
Rupert_Murdoch	5	Yana_Klochkova	4	
Russell_Coutts	1	Bartosz_Kizierowski	2	
